species,p,lon,lat,Presence,bio_15,bio_19,bio_3,bio_4,CST,HII,LUCC,PC,s01,s02,s03,s04,s05,s06,s07,s08
Q.senescens,0.462597609,98.72408696,25.63126799,0,83,59,48,4277,9,18,21,-0.000235352,-0.001828,0.011023,0.00153,-0.020943999,0.016143,0.006777,0.029905001,-0.023731001
Q.senescens,0.134764984,96.22664431,29.72268017,0,91,15,44,5816,9,6,44,0.000454344,-0.006082,0.006892,-0.008152,0.010026,0.018417001,0.002339,0.000104,0.013081
Q.senescens,0.410902232,99.35480407,28.28950262,0,93,23,44,5330,9,8,21,0.000183432,-0.033179998,-0.021567,-0.039917,-0.039232999,-0.034901001,0.027344,-0.060265999,0.00087
Q.senescens,0.330550224,100.3646649,27.76495264,0,85,29,48,4804,3,22,32,-0.000744075,-0.025645001,0.005546,0.014229,-0.027011,-0.00927,0.008346,-0.028049,0.076536
Q.senescens,0.099657618,101.1576496,29.69997906,0,101,12,45,5817,11,17,22,0.000282368,0.018433001,-0.058299001,0.017897001,0.045855999,0.004357,0.052779999,0.043733001,-0.005137
Q.senescens,0.473896384,100.1279082,26.03355137,0,87,43,48,4339,7,18,31,0.000288267,-0.008132,0.026827,0.009292,-0.055567,0.041754998,0.00996,0.065038003,-0.030701
Q.senescens,0.189989433,97.84289042,28.55540349,0,85,26,43,5273,9,6,44,0.000967978,-0.0116,-0.002184,-0.022112001,-0.001539,0.006663,-0.00397,-0.017632,-0.023593999
Q.senescens,0.035229567,103.0832352,33.41709032,0,79,16,41,6837,9,11,43,-3.37E-05,0.033628002,0.036644999,-0.038671002,0.009949,-0.059480999,-0.023925999,0.051045999,0.018642001
Q.senescens,0.548558116,100.6047582,26.46508818,0,99,22,49,4363,9,18,22,-0.000155193,-0.013097,0.027319999,0.017974,-0.046828002,0.035078999,-0.004924,0.035323001,0.00704
Q.senescens,0.054974049,98.87446795,32.16151668,0,97,11,43,6752,9,18,31,-0.000392252,-0.015274,0.016124999,0.055954002,-0.020004001,-0.051665999,0.011832,-0.020365,-0.020701
Q.senescens,0.197730914,101.359971,29.05611953,0,101,15,45,5535,11,12,32,-0.000201015,0.002587,-0.036325,0.025954001,0.059769999,-0.011383,0.030138999,0.021134,0.010115
Q.senescens,0.147385359,101.5125012,29.25408944,0,99,15,45,5546,11,12,22,0.000293502,0.008895,-0.034549002,0.023244999,0.055300001,-0.001182,0.034495998,0.025681,-0.004074
Q.senescens,0.023524275,99.51809232,32.53304949,0,95,14,42,7061,9,8,22,0.000742365,0.004748,-0.000227,0.037937999,-0.029304,-0.024103001,-0.017176,-0.025921,-0.002405
Q.senescens,0.271421582,101.8700321,29.40191014,0,95,22,43,5547,9,14,32,0.000246285,0.008798,-0.026593,0.021321001,0.049798001,0.002051,0.027760999,0.020808,-0.009393
Q.senescens,0.066428684,97.78824053,30.83021512,0,97,12,44,6231,11,8,44,0.000412713,-0.043430999,0.020839,-0.017477,0.036793999,0.042342,0.00963,0.007776,0.057390999
Q.senescens,0.503243625,102.1270866,29.134588,0,86,19,40,5430,9,16,21,-0.000831406,0.002428,-0.007566,0.013232,0.027703,0.000961,0.003849,0.005536,-0.009625
Q.senescens,0.037916094,102.8790041,34.21930123,0,84,12,40,7118,9,11,31,-0.00087004,0.008078,0.010998,-0.010164,0.002889,-0.017548,-0.007328,0.017888,0.00379
Q.senescens,0.021661742,97.63370827,32.36148752,0,99,11,42,6825,7,9,31,0.000139136,-0.020128001,0.034451999,0.034875002,0.013651,-0.032322999,0.066114999,-0.014097,-0.033440001
Q.senescens,0.060934119,96.85055685,32.3277535,0,98,11,42,6853,12,16,33,-9.11E-05,-0.009605,0.018842001,0.012379,0.011367,-0.007956,0.036332,-0.004263,-0.010119
Q.senescens,0.207142785,96.67499515,29.50229426,0,90,16,44,5681,9,6,44,0.000130567,-0.010879,0.009177,-0.015433,0.015443,0.029549999,0.001091,-0.001635,0.016925
Q.senescens,0.477258474,98.68751604,27.63161927,0,82,53,45,4777,9,14,21,-0.00011141,-0.010354,0.001267,-0.013108,-0.023009,-0.003505,0.011138,-0.019096,-0.00776
Q.senescens,0.102381632,98.81627884,29.80129161,0,97,9,45,5856,9,6,31,1.72E-06,-0.042383,-0.036660999,-0.059826002,0.000436,0.004013,-0.037159,-0.004161,-0.039650001
Q.senescens,0.128946543,96.51572777,29.89284096,0,94,14,43,5890,11,3,44,-0.00027851,-0.016375,0.014792,-0.020205,0.024428001,0.043659002,0.005323,-0.000595,0.032740999
Q.senescens,0.364479482,102.3605422,26.90338227,0,100,21,47,4845,9,14,21,0.00034705,-0.00441,0.016355,0.025145,0.026434001,0.012714,-0.050930001,-0.012562,-0.040068999
Q.senescens,0.18883422,102.4170526,30.88883854,0,82,20,39,5932,9,22,22,0.000210281,0.050021999,-0.000933,-0.013312,0.011423,0.028340001,0.031668,-0.020169999,-0.022358
Q.senescens,0.47428605,101.2000139,27.77100016,0,96,15,48,4746,9,18,23,-0.000264473,-0.017306,0.011571,0.040378001,0.026656,0.001442,-0.037983,-0.023846,0.03977
Q.senescens,0.043612979,98.85262438,32.15131649,0,97,11,44,6688,9,14,22,1.06E-06,-0.015274,0.016124999,0.055954002,-0.020004001,-0.051665999,0.011832,-0.020365,-0.020701
Q.senescens,0.056267988,101.7887899,31.66297108,0,88,21,43,6284,9,14,32,-0.000242607,0.075162999,0.003467,-0.018849,-0.005321,0.031341001,0.01241,-0.055874001,0.006136
Q.senescens,0.059076514,101.4706486,30.89038617,0,92,16,43,6122,9,6,32,9.64E-05,0.061753999,-0.039285999,0.00924,0.002974,0.053075999,0.035921,-0.015002,-0.012607
Q.senescens,0.084843546,99.87803432,29.61632967,0,108,8,45,6009,9,3,32,6.10E-05,-0.022941001,-0.069262996,-0.031553,-0.000374,-0.038162,0.003815,0.018332001,-0.012459
Q.senescens,0.124189846,103.1928045,31.31065695,0,80,30,40,5940,9,14,32,-0.000116864,0.031112,0.015881,-0.021102,0.006808,-0.006656,0.005234,-0.002979,-0.00537
Q.senescens,0.012932214,101.7735449,32.73782241,0,87,17,44,6704,9,10,22,-0.000343233,0.048250001,0.020871,-0.025473,-0.003374,-0.008332,-0.010109,-0.0274,0.020011
Q.senescens,0.386269212,100.1880633,28.55794014,0,107,11,46,5642,9,8,21,2.87E-05,-0.026913,-0.033364002,-0.009589,-0.003676,-0.045325,0.031374998,-0.033050001,0.056209002
Q.senescens,0.039518375,101.2934549,32.18555882,0,91,17,44,6698,9,5,32,9.95E-05,0.05737,-0.00433,0.000409,-0.022105999,0.026574001,-0.010311,-0.059884999,0.022554999
Q.senescens,0.076838247,102.3769947,31.43301745,0,85,25,42,6067,9,14,32,-0.000622098,0.063096002,0.010032,-0.025002001,0.008572,0.02059,0.024015,-0.030479999,-0.013549
Q.senescens,0.044231888,99.97298533,31.50991718,0,96,13,43,6575,11,11,32,4.46E-05,0.022217,-0.037324,0.044388,-0.047334,-0.002205,-0.048659001,-0.013836,0.031052001
Q.senescens,0.46322006,102.6195189,26.93583411,0,98,23,46,4850,9,14,23,4.04E-05,-0.003224,0.013575,0.02029,0.022809001,0.010247,-0.042325001,-0.010438,-0.036952
Q.senescens,0.048227683,104.2436046,32.82918692,0,73,24,40,6302,9,14,22,0.000247185,0.012488,0.01585,-0.015616,0.004752,-0.025766,-0.009739,0.025795,0.004744
Q.senescens,0.033657406,97.31190447,31.56990587,0,97,11,44,6588,9,12,31,0.00023079,-0.030467,0.035776999,0.016557001,0.031024,0.004449,0.058042999,-0.002399,0.026721001
Q.senescens,0.039595146,99.57785275,31.09935673,0,98,10,45,6343,11,4,32,0.00048407,0.000262,-0.043194,0.033976,-0.037099998,-0.014883,-0.055360001,0.019858001,0.028399
Q.senescens,0.315568954,102.7267875,28.09188958,0,89,28,42,5089,9,10,22,-0.000413569,-0.002642,0.010922,0.024909999,0.039445002,0.006282,-0.043253001,-0.011844,-0.049378999
Q.senescens,0.205780789,97.83954159,28.6880603,0,87,23,44,5317,9,6,42,0.000366245,-0.017291,-0.002785,-0.032306999,0.000875,0.013405,-0.007533,-0.022778001,-0.030863
Q.senescens,0.005544659,102.1828794,32.88954629,0,85,16,44,6636,9,10,31,-1.80E-05,0.044581998,0.028955,-0.03373,0.003029,-0.028480001,-0.014162,-0.00135,0.020188
Q.senescens,0.101591878,97.56938827,30.17874796,0,94,14,44,5989,9,3,32,-3.56E-05,-0.040801998,0.014366,-0.043310001,0.038132001,0.064944997,-0.006423,-0.001988,0.039974
Q.senescens,0.604979992,99.42047707,27.57836932,0,82,45,47,4753,9,22,21,-0.000512774,-0.023986001,0.007006,-0.01438,-0.060637999,-0.004031,0.028897,-0.027620999,0.022485999
Q.senescens,0.45227313,101.4355181,27.61643376,0,101,14,48,4711,9,14,23,-5.66E-05,-0.014945,0.017827,0.042982999,0.029339001,0.009974,-0.053084001,-0.021581,0.016344
Q.senescens,0.045174427,98.29722434,34.07510767,0,93,12,38,7831,11,8,33,1.48E-05,-0.000525,0.00301,0.002612,-3.30E-05,-0.003473,0.004082,-0.001303,-0.008151
Q.senescens,0.090362795,104.1526374,33.3295882,0,77,13,38,6758,9,18,12,-0.000729846,0.012997,0.0186,-0.017445,0.0055,-0.031725001,-0.012619,0.034614,0.00544
Q.senescens,0.05255153,101.2290642,31.69777785,0,90,15,45,6444,9,13,21,-0.000245635,0.065756999,-0.017478,0.006223,-0.022767,0.041110002,-0.002461,-0.058688,0.017994
Q.senescens,0.03957041,101.9872599,32.12010027,0,87,18,44,6348,9,16,21,0.000160837,0.071546003,0.021132,-0.032657001,-0.002204,0.004067,-0.000541,-0.044402,0.01619
Q.senescens,0.015808724,103.0778075,33.12214111,0,80,18,42,6621,9,9,31,-0.000343567,0.039914001,0.040550999,-0.043977998,0.010905,-0.063711002,-0.025157999,0.050581001,0.021197001
Q.senescens,0.554296732,99.22140014,27.67906092,0,87,33,45,4889,9,12,21,8.66E-05,-0.024670999,0.000204,-0.023583001,-0.052793,-0.012205,0.027658001,-0.041193999,0.007651
Q.senescens,0.046816286,99.85916363,32.44751729,0,95,15,41,7082,11,16,32,-5.81E-05,0.008756,-0.003186,0.034244999,-0.030099999,-0.016860999,-0.021194,-0.027434001,0.003851
Q.senescens,0.187735498,101.5999558,29.04421623,0,99,18,44,5417,11,12,24,-1.83E-05,0.003912,-0.029262001,0.0265,0.058804002,-0.0061,0.023871999,0.018469,0.000955
Q.senescens,0.485515565,101.3750847,26.44628108,0,97,22,48,4523,9,18,22,2.08E-05,-0.00687,0.016613999,0.019712999,-0.000658,0.016465001,-0.028911,0.001166,-0.004448
Q.senescens,0.081581116,99.58034175,31.28940221,0,96,10,45,6344,9,4,22,-0.0001981,0.002952,-0.035619002,0.042096,-0.041499,-0.017921999,-0.053803999,0.007512,0.029175
Q.senescens,0.037058324,101.7730923,31.53237079,0,88,18,44,6217,9,10,32,0.000181106,0.074643999,-0.003219,-0.014704,-0.002892,0.039145,0.020316999,-0.051858,-0.001336
Q.senescens,0.07023114,103.6649258,34.19368275,0,80,18,37,6845,9,14,32,-2.39E-05,0.008889,0.013366,-0.012061,0.003759,-0.022511,-0.009285,0.025083,0.003866
Q.senescens,0.046955828,97.07621075,30.78940824,0,95,11,44,6280,9,4,31,0.00017437,-0.028425001,0.025897,-0.015714001,0.037836999,0.048843998,0.024904,0.002583,0.057379
Q.senescens,0.032899201,100.4665511,31.17218608,0,96,12,45,6383,9,9,32,0.000476691,0.036258999,-0.056255002,0.031803999,-0.033100002,0.02135,-0.0266,0.002283,0.023362
Q.senescens,0.041702621,99.9397432,31.26703056,0,98,12,44,6409,11,5,32,9.43E-05,0.020825,-0.045479,0.040608,-0.044059001,-0.000148,-0.048659001,-0.000595,0.030738
Q.senescens,0.370238632,99.97671117,25.89909401,0,93,34,48,4264,3,14,31,0.000551953,-0.008362,0.027798999,0.008539,-0.059774999,0.043756999,0.012833,0.069794998,-0.035004001
Q.senescens,0.367326766,100.6108477,28.30035925,0,105,11,47,5377,9,10,21,8.39E-05,-0.022530001,-0.020074001,0.013623,0.013381,-0.033036001,0.017224001,-0.027497999,0.073082998
Q.senescens,0.421347499,101.1052203,27.42000557,0,103,12,49,4657,9,10,12,-0.000327543,-0.016279001,0.020881001,0.03844,0.009822,0.014537,-0.044381998,-0.015211,0.027515
Q.senescens,0.377503425,102.7451731,27.08984459,0,93,22,45,5088,3,18,31,-0.00028966,-0.002493,0.011121,0.017408,0.021659,0.007961,-0.036178,-0.009335,-0.034428999
Q.senescens,0.451568037,102.3721823,27.0348538,0,99,20,47,4837,9,14,23,-0.000693522,-0.00441,0.016355,0.025145,0.026434001,0.012714,-0.050930001,-0.012562,-0.040068999
Q.senescens,0.29792437,100.4454528,28.32727271,0,103,16,46,5350,9,9,31,-0.000463984,-0.025334001,-0.022094,0.00408,0.000357,-0.036942001,0.023855999,-0.032954998,0.072026998
Q.senescens,0.282515317,100.7406486,25.31590942,0,85,42,49,4170,3,14,12,0.000296919,-0.00158,0.008502,0.002508,-0.014472,0.01248,0.0024,0.021159999,-0.013888
Q.senescens,0.254212826,97.5349268,28.91318952,0,87,21,44,5434,9,6,42,-0.000111206,-0.017685,-2.60E-05,-0.031699002,0.006723,0.021648999,-0.008928,-0.017616,-0.021589
Q.senescens,0.038153421,103.6519669,33.0462193,0,77,23,40,6429,9,12,32,-0.000229594,0.030253001,0.036249999,-0.037446,0.010814,-0.061870001,-0.024077,0.059356999,0.015595
Q.senescens,0.34078154,102.2080641,27.14760465,0,98,20,46,4892,5,18,23,-0.000382638,-0.006493,0.019469,0.033443999,0.034451,0.01501,-0.063225999,-0.016793,-0.042288002
Q.senescens,0.090041809,99.79204271,29.70139855,0,107,5,46,5980,9,3,22,-3.01E-05,-0.019338001,-0.072497003,-0.026582999,-0.001068,-0.031950999,-0.005057,0.031592999,-0.012734
Q.senescens,0.209662125,97.91963237,28.63830846,0,87,24,44,5290,9,6,42,0.000221756,-0.022321001,-0.005985,-0.041669998,-0.002583,0.011514,-0.008395,-0.031863999,-0.042773001
Q.senescens,0.020275947,102.9259303,33.02475892,0,79,18,43,6570,9,5,31,-0.000150122,0.045596998,0.043127,-0.047986999,0.011517,-0.064818002,-0.024884,0.046914,0.022466
Q.senescens,0.030461557,99.71088416,31.22777963,0,99,10,44,6371,11,4,31,-0.000136906,0.009242,-0.049139,0.034981001,-0.039085001,-0.007908,-0.052661002,0.017453,0.028633
Q.senescens,0.361281961,102.6230579,27.63638526,0,93,21,44,5003,9,14,12,9.59E-05,-0.004334,0.014755,0.03121,0.043981999,0.009537,-0.056977998,-0.016456001,-0.053853001
Q.senescens,0.065599136,99.19022836,30.44654804,0,101,10,44,6097,9,5,22,3.60E-05,-0.025668001,-0.045524001,-0.007843,-0.013407,-0.009942,-0.053659,0.037289999,0.010293
Q.senescens,0.530863464,102.7764644,26.5029704,0,98,30,46,4583,9,14,21,-5.55E-05,-0.001222,0.006964,0.00853,0.009234,0.005055,-0.018846,-0.004025,-0.018051
Q.senescens,0.051423885,97.43817553,30.96874663,0,97,10,44,6332,9,12,22,0.000245395,-0.036699001,0.029925,-0.008842,0.040486,0.040853001,0.032272998,0.004034,0.060364999
Q.senescens,0.035799015,98.03741456,32.56114773,0,96,10,43,6915,9,16,22,-1.47E-05,-0.017856,0.032370001,0.043060999,0.003899,-0.045995001,0.059115998,-0.019632,-0.051654
Q.senescens,0.4774445,98.94154318,28.39845497,0,83,30,42,5333,9,12,21,-2.73E-05,-0.031307001,-0.017139001,-0.047024,-0.036518,-0.024295,0.018135,-0.061354,-0.029983001
Q.senescens,0.026601952,101.1981647,33.12874029,0,91,18,41,7011,11,10,32,0.000274286,0.009816,0.004046,-0.003983,-0.001786,-0.000344,-0.002694,-0.007627,0.004224
Q.senescens,0.352081686,100.6039815,25.35509908,0,90,40,49,4166,7,14,22,-5.00E-05,-0.002382,0.012505,0.003602,-0.022188,0.018902,0.004084,0.032446999,-0.021426
Q.senescens,0.056690235,98.65322745,32.80115615,0,95,12,41,7061,11,11,44,-3.92E-05,-0.01097,0.022172,0.043117002,-0.009344,-0.046844002,0.032675002,-0.021962,-0.049054999
Q.senescens,0.170210332,98.9266537,29.7252984,0,100,5,47,5769,9,10,21,-0.000460156,-0.039560001,-0.045522001,-0.055665001,-0.003628,-0.007316,-0.035076,0.001753,-0.039209001
Q.senescens,0.030746635,99.86765468,32.42218399,0,95,15,42,7097,11,15,22,0.000297935,0.011225,-0.007026,0.041745,-0.037574001,-0.018733,-0.028686,-0.031300001,0.00904
Q.senescens,0.165947258,98.12924239,29.29715729,0,90,17,44,5603,11,7,44,-0.000758217,-0.038938001,-0.012687,-0.064604998,0.007585,0.027728001,-0.0241,-0.029951001,-0.046649002
Q.senescens,0.035857476,97.44545323,32.21025431,0,97,10,43,6733,9,9,31,-0.000673967,-0.021652,0.034878001,0.029015001,0.019183001,-0.021555999,0.066515997,-0.010304,-0.017128
Q.senescens,0.019215876,101.0034325,31.60476313,0,93,16,44,6529,11,9,31,0.000432802,0.061264001,-0.030933,0.016752001,-0.026520999,0.043419,-0.005125,-0.046390999,0.018259
Q.senescens,0.059676755,97.4714621,31.56365665,0,97,11,44,6538,9,8,21,-6.85E-05,-0.030467,0.035776999,0.016557001,0.031024,0.004449,0.058042999,-0.002399,0.026721001
Q.senescens,0.238533318,97.27917547,29.2844704,0,89,17,44,5576,9,6,44,-0.000176648,-0.018952999,0.007323,-0.029618001,0.018028,0.038279001,-0.006017,-0.008802,0.005151
Q.senescens,0.560517073,101.5286085,26.58442171,0,93,23,47,4650,9,39,32,-0.000622181,-0.005937,0.015921,0.020305,0.006195,0.014793,-0.033762999,-0.002937,-0.011398
Q.senescens,0.34416467,99.04404038,28.46505332,0,93,23,43,5368,9,12,44,0.000278744,-0.033992,-0.023202,-0.053725,-0.031335998,-0.025797,0.013167,-0.06137,-0.039957002
Q.senescens,0.515918493,99.57223772,25.65375334,0,83,53,49,4292,9,14,23,-0.000177449,-0.00604,0.024180001,0.005517,-0.052087002,0.038686,0.014108,0.066623002,-0.04211
Q.senescens,0.240388751,98.11053993,29.06481879,0,87,22,44,5417,9,7,21,-0.00041517,-0.035383999,-0.012488,-0.061850999,0.002178,0.020488,-0.019011,-0.036072999,-0.053481001
Q.senescens,0.069364026,99.45376411,30.40738077,0,102,11,44,6097,11,5,33,-0.000465564,-0.02194,-0.058340002,-0.014563,-0.012978,-0.013763,-0.047446001,0.041358002,-0.000747
Q.senescens,0.027512409,98.32233143,33.46855722,0,96,12,39,7386,11,7,32,-0.000223107,-0.003396,0.011334,0.014143,-0.001132,-0.017833,0.018332001,-0.007905,-0.031527001
Q.senescens,0.126871645,98.4880334,29.10172652,0,92,18,44,5554,11,7,44,0.000467708,-0.037866998,-0.018735001,-0.065899998,-0.0028,0.011607,-0.018986,-0.039721001,-0.060761001
Q.senescens,0.296701074,99.78317167,28.36514228,0,99,18,45,5457,9,18,22,0.000469183,-0.031801,-0.023858,-0.02507,-0.030792,-0.040438998,0.031738002,-0.051373001,0.037384
Q.senescens,0.304269493,101.6353663,27.73625313,0,100,17,47,4823,9,14,31,0.000284997,-0.012878,0.014571,0.045513999,0.045701001,0.006587,-0.057604998,-0.023724001,0.001174
Q.senescens,0.363279194,102.0399778,26.84774309,0,95,21,46,4888,5,18,23,-0.000575973,-0.006998,0.019975999,0.031564999,0.026405999,0.016347,-0.058432002,-0.013819,-0.032382
Q.senescens,0.023237297,98.24972094,32.29150388,0,98,11,43,6792,11,13,31,0.000232686,-0.020643,0.032081001,0.049221002,0.00051,-0.050333999,0.053877,-0.020358,-0.043772999
Q.senescens,0.516139805,99.84881764,28.04684078,0,98,19,45,5259,9,14,21,-0.000207094,-0.031083999,-0.014651,-0.019938,-0.038963001,-0.032969002,0.031523999,-0.050932001,0.045187999
Q.senescens,0.235101894,99.16336293,25.2469648,0,76,61,49,4379,7,18,31,0.000489855,-0.002431,0.014183,0.002405,-0.027543999,0.021794001,0.008395,0.040353,-0.031091001
Q.senescens,0.074910149,100.3876907,31.43064679,0,95,15,43,6547,9,9,44,-0.000294418,0.038492002,-0.048266001,0.034736,-0.038895998,0.021162,-0.031769998,-0.013095,0.027478
Q.senescens,0.051476203,96.6066398,31.97878975,0,98,11,42,6783,9,12,32,0.000189209,-0.009302,0.016585,0.007945,0.012268,-0.001054,0.03018,-0.00204,0.000534
Q.senescens,0.489287317,102.0380111,27.22145318,0,100,19,47,4713,9,18,21,-0.000611195,-0.00801,0.020861,0.036375999,0.033406001,0.016333001,-0.065246999,-0.017298,-0.034621
Q.senescens,0.057041612,98.64294136,33.19073968,0,94,12,40,7289,11,11,44,0.000137164,-0.006169,0.016062999,0.026163001,-0.004649,-0.030503999,0.025067,-0.014419,-0.041506
Q.senescens,0.026025733,103.7118147,33.16150326,0,73,19,42,6463,9,14,21,3.98E-05,0.025149999,0.03162,-0.031950999,0.009518,-0.054354001,-0.021183001,0.054288998,0.012417
Q.senescens,0.228999451,101.4581372,28.38702643,0,101,15,46,5185,9,18,31,0.000501417,-0.011611,-0.006838,0.039360002,0.056511998,-0.011799,-0.019996,-0.015403,0.026355
Q.senescens,0.038510378,101.8960477,32.07770503,0,86,18,44,6395,9,20,22,0.000167965,0.070059001,0.014675,-0.02517,-0.006881,0.013074,-0.001028,-0.052609,0.017596001
Q.senescens,0.450089365,100.2518006,27.8848787,0,102,15,47,5102,9,18,21,-0.000177395,-0.027908999,-0.004247,0.002263,-0.029829999,-0.021991,0.021104001,-0.037732001,0.073894002
Q.senescens,0.164549336,99.44591249,28.83661304,0,99,16,44,5632,3,2,22,0.000258291,-0.035794999,-0.044183999,-0.0526,-0.019453,-0.040105,0.011631,-0.041140001,-0.027272999
Q.senescens,0.220678627,98.81251584,25.23260001,0,72,75,48,4436,12,14,23,0.000311979,-0.000816,0.006783,0.000862,-0.011549,0.009428,0.003758,0.017999001,-0.015359
Q.senescens,0.036499701,96.88075891,31.47907132,0,97,11,43,6587,9,8,31,0.000143069,-0.016381999,0.023050001,0.006388,0.021412,0.008796,0.038189001,-0.000983,0.017834
Q.senescens,0.053832095,99.03061725,31.60544917,0,97,10,45,6433,11,6,32,3.04E-05,-0.017514,-0.005219,0.046269,-0.025779,-0.035484999,-0.026714001,0.000779,0.01802
Q.senescens,0.289792269,98.67548191,25.65340028,0,73,81,48,4405,9,14,11,-0.000656731,-0.001281,0.007441,0.000931,-0.014082,0.010549,0.004643,0.019308001,-0.015235
Q.senescens,0.024453422,98.77654253,32.41943437,0,96,12,42,6840,11,10,32,0.000234075,-0.012889,0.018084001,0.053854,-0.018693,-0.051929001,0.01746,-0.023328001,-0.031106999
Q.senescens,0.306598514,98.68975449,25.77620048,0,80,70,48,4351,9,14,21,0.000286591,-0.001281,0.007441,0.000931,-0.014082,0.010549,0.004643,0.019308001,-0.015235
Q.senescens,0.559254467,99.01929727,27.26018206,0,85,42,45,4721,9,18,21,0.000153011,-0.015463,0.007523,-0.011812,-0.045414999,0.001548,0.02076,-0.014626,0.002556
Q.senescens,0.463067532,102.9504017,29.28806328,0,85,38,33,5739,3,30,21,0.000412414,-4.00E-06,0.000725,0.001046,0.001941,0.000241,-0.001513,-0.00019,-0.002626
Q.senescens,0.030860348,98.11866413,33.92315842,0,96,12,38,7649,11,7,32,-8.62E-06,-0.001271,0.005954,0.005799,-0.000134,-0.007653,0.008796,-0.003073,-0.016625
Q.senescens,0.536392748,102.0081559,26.1936478,0,98,21,47,4607,9,18,32,-0.000140906,-0.001314,0.005416,0.006371,0.004367,0.004425,-0.012716,-0.001912,-0.008819
Q.senescens,0.083946928,97.90062173,29.96151401,0,93,13,44,5852,9,7,31,0.000612048,-0.042126998,0.005922,-0.051982,0.031477999,0.059190001,-0.017761,-0.006864,0.016551999
Q.senescens,0.306631386,99.94285938,28.51134872,0,102,16,45,5468,11,14,44,-0.000115998,-0.029657001,-0.033707,-0.019850001,-0.014281,-0.046475001,0.031991001,-0.040192999,0.043731999
Q.senescens,0.594428182,99.44456778,25.96989136,0,85,49,49,4344,9,14,23,6.45E-05,-0.006753,0.023985,0.004863,-0.053989999,0.037577,0.015592,0.063202001,-0.038213
Q.senescens,0.598840296,99.12214909,26.78143161,0,84,52,47,4516,9,18,21,9.46E-05,-0.011401,0.018428,-4.10E-05,-0.054682001,0.02259,0.019037999,0.026585,-0.006426
Q.senescens,0.111226439,102.8927203,31.12824913,0,84,33,40,5898,11,10,32,0.000212596,0.042096,0.011074,-0.020200999,0.008699,0.009107,0.017185001,-0.0147,-0.013659
Q.senescens,0.340760797,101.7869185,27.28805037,0,98,18,47,4781,11,14,12,-1.62E-05,-0.010469,0.021049,0.041829001,0.036958002,0.015381,-0.067240998,-0.020175001,-0.022089999
Q.senescens,0.294185907,102.0461204,27.93963307,0,96,17,47,4793,10,18,23,-0.000383146,-0.008461,0.012892,0.043993998,0.058276001,0.006575,-0.061501998,-0.021407999,-0.031378001
Q.senescens,0.031713888,97.58708022,32.67139716,0,98,11,42,6977,11,14,32,0.000189793,-0.012788,0.026394,0.028650001,0.007077,-0.030729,0.051293999,-0.01348,-0.042266
Q.senescens,0.041081361,102.7123,31.78529032,0,81,20,44,6041,11,18,32,-0.000163624,0.059005,0.028313,-0.039243001,0.009609,-0.014001,0.004604,-0.010592,0.000376
Q.senescens,0.556958914,99.58176888,27.82664611,0,95,25,45,5103,9,18,32,2.16E-06,-0.027798001,0.001533,-0.015613,-0.057324,-0.013565,0.030478001,-0.03915,0.036603
Q.senescens,0.249588907,101.2550588,29.05771458,0,103,13,46,5583,9,16,32,-0.000349872,0.000384,-0.042907,0.02324,0.057068001,-0.017708,0.03514,0.022458,0.019392001
Q.senescens,0.429355443,98.91211303,28.39043225,0,80,31,42,5285,9,12,22,-0.000121169,-0.031307001,-0.017139001,-0.047024,-0.036518,-0.024295,0.018135,-0.061354,-0.029983001
Q.senescens,0.069015861,99.59299766,30.90288606,0,100,9,45,6245,9,4,32,2.56E-05,-0.002969,-0.050319999,0.024277,-0.031654999,-0.012799,-0.054836001,0.031043001,0.024635
Q.senescens,0.623550951,99.84273859,27.45821755,0,96,22,46,4808,9,14,21,-0.000346009,-0.026215,0.009635,-0.004416,-0.060897999,-0.002404,0.026319001,-0.023755999,0.048478
Q.senescens,0.051042419,100.3401114,32.23764274,0,96,15,42,7081,9,14,32,0.000150386,0.02661,-0.011021,0.025854001,-0.03328,0.005573,-0.026704,-0.040176999,0.019857001
Q.senescens,0.132806823,101.6330008,30.44404501,0,93,19,43,5913,9,12,44,0.000260821,0.049809001,-0.040348999,0.009564,0.020784,0.045292001,0.051394001,0.00755,-0.025229
Q.senescens,0.353793293,101.9964997,26.83458381,0,95,21,46,4862,5,18,11,-0.000183697,-0.005732,0.017867999,0.025905,0.019908,0.015012,-0.049155999,-0.010251,-0.028674999
Q.senescens,0.145118728,99.80956776,29.1858938,0,105,12,45,5819,9,9,44,0.000115327,-0.028485,-0.058086999,-0.035877999,-0.004667,-0.047288999,0.018777,-0.012187,-0.002429
Q.senescens,0.098296866,97.97400369,30.55209829,0,99,7,46,6112,9,8,31,-0.000759344,-0.045462999,0.01058,-0.027999001,0.031803001,0.043218002,-0.009314,0.009107,0.045669999
Q.senescens,0.42356807,102.2177133,30.29334773,0,78,24,35,5952,9,22,22,0.000103383,0.031465001,-0.016331,0.002165,0.018942,0.027488001,0.036865,0.00234,-0.024235999
Q.senescens,0.390858591,100.7952715,28.3495035,0,106,11,47,5380,9,14,12,2.73E-05,-0.019633999,-0.017417001,0.022279,0.026355,-0.028207,0.008996,-0.022944,0.068246998
Q.senescens,0.433023065,102.6634964,26.58647838,0,99,28,46,4647,9,14,33,0.000330468,-0.001939,0.00968,0.012353,0.012681,0.007331,-0.026772,-0.005738,-0.023952
